  bt7_documentClass  ,  bt7_documentSubClass  ,  bt7_documentSNType  ,Site,  UID_value 
Manufacturing,Specification,Design drawing,BFG Productive Database,65TVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,69VVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,KCfVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,KKTVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,KOdVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,KWRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,qabVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,qefVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,qmRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,qqTVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,qudVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,q2RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,q6bVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,q_fVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,6GRVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6WZVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6adVo7_y1cuxKD
Manufacturing,Specification,Marking,BFG Productive Database,KnTVo7_y1cuxKD
Manufacturing,Specification,Marking,BFG Productive Database,KrXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,K7fVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,aDTVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,aHdVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,aPRVo7_y1cuxKD
Manufacturing,Specification,Marking,BFG Productive Database,aTbVo7_y1cuxKD
Manufacturing,Specification,Marking,BFG Productive Database,aXfVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,q$fVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6HbVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6LfVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6TRVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6fXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6jbVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6ndVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,6rfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,6zZVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,67VVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LARVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LEVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LIXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LMZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LgbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LkfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LsRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LwTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,L0dVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,oCedslUt1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,L8ZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bAdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bEfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bMZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bQdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bUfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bsRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bwVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,b0XVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,b8RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rAVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rEXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rMRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rQVVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,rUfVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,rcTVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,7URVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LBZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LFdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LNXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LRbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,L1VVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,L5ZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,L9bVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bBdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bFfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bNRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bRTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bVdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bdRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bhTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,blVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bpXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,btZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,bxbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rFTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rJXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rNZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rRbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rVdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rZfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rxZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,r1dVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,r5fVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7BRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LefVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LmTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LqVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LuXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LyZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,L2bVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,L6dVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7GXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7KbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7OdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LLRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LPdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LXRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LbTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,LfdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rPXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rXTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rbXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rjRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rndVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rvRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,rzbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,r3fVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7TTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7XXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7bZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7fbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7jdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,7$RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,McbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,MgfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,MoRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,MsTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,MwVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,M0XVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,M8RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cAVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cEXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cIZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cQTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cUXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cYZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,ccbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cgdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,coXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,csbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,cwdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,c0fVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,c8RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,sAbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,sEfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,sMRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,sQTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,OATVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,OEXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,OIZVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,feXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fibVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fmdVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fqfVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fyRVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,f2TVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,f6VVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,f_XVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vKdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,vSRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,vWTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,vaVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,veXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vmRVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vqVVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vuXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vyZVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,v2bVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,v6dVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,v_fVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,$GRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$KbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$OfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$WRVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$aTVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$eVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$iXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,$qRVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,$uVVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,$yXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$6RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,$_VVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,PDXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,PLRVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,PPVVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,PTXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,PXZVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,PbbVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,PfdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,PnXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,PrbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,PvdVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,PzfVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,P7RVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,P$TVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,fDVVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,fHXVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,fLZVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,fPbVo7_y1cuxKD
Manufacturing,Specification,Design drawing,BFG Productive Database,fTdVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fbXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,ffbVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fjdVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fnfVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fvRVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,fzbVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,f3fVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,f$RVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vDTVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vHVVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vLXVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vPZVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vjbVo7_y1cuxKD
Manufacturing,Specification,Assembly drawing,BFG Productive Database,vnfVo7_y1cuxKD
